activity_daily_movement,activity_high,activity_inactive,activity_score,activity_score_meet_daily_targets,activity_score_move_every_hour,activity_steps,activity_total
7357,0,504,97,100,100,9061,457
11275,1,392,97,100,100,12648,471
10444,1,357,98,100,95,11718,481
5852,0,528,95,100,95,7932,359
7043,1,409,98,100,100,10589,608
10604,0,354,99,100,100,14470,749
9381,1,347,98,100,100,11631,605
9529,1,413,98,100,100,11891,604
7106,0,355,95,100,100,8971,466
2975,0,580,86,100,100,4776,314
16259,8,392,93,100,100,16057,529
8838,1,511,94,100,100,10146,403
11865,1,420,97,100,100,12583,425
3779,1,605,90,95,100,5277,305
3714,0,727,86,78,95,4950,248
3104,0,554,84,60,100,5038,313
9966,2,564,88,78,95,10544,376
3807,0,553,84,60,100,4758,254
3978,0,468,78,43,95,4913,263
4934,1,595,67,25,95,6715,366
3836,0,524,68,25,100,5701,310
10292,8,498,79,43,100,11175,397
3545,0,644,75,43,100,4991,283
2420,0,739,62,25,78,3903,216
13689,10,471,80,43,100,14594,485
6951,0,680,78,60,78,8638,328
3577,0,198,84,60,100,4167,189
7037,2,667,92,95,95,9399,281
6215,0,588,94,95,100,9102,245
7074,5,541,94,95,100,10463,272
5286,1,532,92,100,100,8075,294
8082,5,601,90,78,100,11731,320
6206,0,685,91,95,95,8877,253
6458,10,563,93,95,100,9207,325
7561,3,645,88,95,95,10458,272
11546,4,549,89,95,100,16426,397
4980,6,408,88,100,100,6814,195
6660,2,634,73,100,100,9273,303
3939,0,601,76,78,100,6168,305
7848,1,446,91,78,95,11198,341
6202,2,686,83,60,100,8833,251
8294,2,629,82,60,95,11936,292
4270,1,670,75,43,100,6606,244
7240,2,625,84,60,100,9942,289
6086,3,448,87,60,100,8512,340
7530,1,687,83,60,100,10330,366
8298,3,484,88,78,100,11583,361
6216,4,601,82,78,95,8946,272
3204,3,687,75,60,95,5190,211
6525,4,555,90,78,100,9003,287
12433,21,537,89,78,95,15658,436
5899,0,582,94,95,100,8833,339
8892,2,629,93,95,95,12911,379
4592,1,676,88,78,95,6424,255
13020,44,404,97,95,95,16094,375
7001,11,690,93,95,100,10017,316
6886,1,582,93,95,100,10408,284
7578,1,648,90,95,100,11696,328
6689,2,541,88,95,100,9744,284
8525,3,591,86,100,100,11351,316
7463,4,675,73,100,100,11114,276
7655,3,624,72,100,100,11262,289
5594,3,815,66,100,100,7933,292
6721,0,480,73,100,100,8881,291
9992,12,594,71,100,100,12717,385
8964,6,550,72,100,100,11104,334
5462,4,491,73,100,100,7866,248
6589,2,619,68,95,95,9770,309
6814,10,584,70,100,95,9812,341
5604,6,640,69,100,100,8569,315
4589,2,700,77,95,100,6893,312
6243,2,599,94,95,100,8974,354
11541,28,614,95,100,100,16568,365
4348,0,556,96,100,100,7115,348
4025,1,651,89,78,100,5902,256
8162,2,627,89,78,100,12043,345
7228,2,453,91,78,95,10345,271
11983,43,302,98,95,100,15644,374
8146,4,687,89,95,100,11551,275
9553,11,607,89,95,100,14033,340
6929,0,645,84,100,95,9754,249
8950,15,624,74,100,100,12503,335
9194,9,541,74,100,100,12703,392
10441,14,514,72,100,100,14655,341
4314,2,593,80,100,100,6212,240
8967,2,583,96,100,100,13034,330
9835,13,547,96,100,100,14297,416
2944,2,183,93,95,100,4270,101
6782,0,445,97,95,100,9264,315
6137,0,514,89,95,100,8328,283
6143,0,528,90,78,95,8382,308
4304,0,512,91,78,100,5953,274
5575,0,502,86,60,100,7510,247
6650,0,429,85,60,100,8581,299
8017,0,471,87,60,100,10901,339
5289,0,491,79,43,100,7517,247
5798,0,441,80,43,100,8272,273
5885,0,545,85,60,100,8262,284
7005,0,462,86,60,100,8724,319
4211,0,517,86,60,100,5894,287
3176,0,472,77,43,100,4301,220
2787,1,569,66,25,100,4016,225
7162,0,519,71,43,100,9305,317
2150,0,493,67,43,100,3511,211
2201,0,608,57,25,95,3557,174
3966,0,426,62,25,100,5310,223
3144,0,593,58,25,95,4624,246
6699,0,417,68,43,100,9145,338
6405,0,518,72,43,100,8673,257
5953,0,583,76,60,95,8173,286
4639,0,569,75,60,100,6168,315
6525,0,502,79,78,78,8212,351
4419,0,457,82,78,100,5986,224
5682,0,491,81,78,100,6992,312
2845,0,475,77,60,100,4047,220
4832,0,561,66,43,100,5891,225
4769,0,481,62,25,95,6081,293
3791,0,523,60,25,100,5215,286
3718,0,439,55,1,100,5325,271
2893,0,555,51,1,100,4029,217
6820,0,363,56,1,100,8925,335
6981,0,429,64,25,100,8023,342
2642,0,537,58,1,100,3921,228
4839,0,480,59,1,100,6225,318
6301,0,362,61,1,100,8068,392
4853,0,542,57,1,95,6256,317
6804,0,375,65,25,78,8731,394
3544,0,544,64,25,100,4865,234
4315,1,552,60,25,95,5530,235
3588,0,500,61,25,100,5073,218
3632,0,470,61,25,100,4722,230
5629,0,476,66,43,100,7294,292
2102,0,538,60,25,100,2957,171
4108,0,557,54,1,100,5462,234
3652,0,379,56,1,100,4872,211
1983,0,283,56,1,100,2715,157
3820,0,531,52,1,100,5260,273
3580,0,523,58,25,100,5014,224
4879,0,448,61,25,100,6197,235
1304,0,349,61,25,100,2090,134
1715,0,433,60,25,100,2219,104
2093,0,568,57,25,100,3038,167
1666,0,682,53,25,95,2640,157
2863,0,606,53,25,100,4244,262
4226,0,539,47,1,78,5762,231
1971,0,504,51,1,100,2970,138
3505,0,522,52,1,100,4557,188
657,0,515,52,1,100,1327,79
2536,0,642,49,1,95,3793,226
2747,0,647,48,1,100,3856,210
3910,0,635,47,1,78,5235,238
2375,0,491,52,1,100,3557,150
4021,0,544,58,25,100,5131,240
2389,0,648,57,25,100,3558,137
2160,0,507,58,25,95,3080,188
6033,0,593,62,43,100,7568,314
1853,0,620,62,43,100,2681,163
2008,0,575,62,43,100,2958,172
11307,3,366,99,100,100,12995,523
11391,0,555,96,100,95,14077,468
10269,3,451,97,100,100,12520,443
7943,3,437,94,100,95,8700,371
9064,9,624,88,100,100,11388,460
9849,2,385,99,100,100,11634,420
7959,4,584,74,100,100,9422,347
6512,2,461,84,100,100,7918,357
3663,1,573,94,100,95,5169,238
13741,3,397,99,100,100,17586,447
8848,3,379,98,100,95,10585,399
9333,7,374,99,100,100,10163,401
13786,7,309,100,100,100,16274,483
8107,5,445,97,100,95,10186,429
5482,1,447,98,100,100,6615,304
7836,5,584,95,100,100,8680,348
10072,1,445,98,100,100,13253,404
10542,8,424,97,100,95,12902,455
10832,2,382,95,100,100,12829,501
7421,2,429,92,100,100,9332,349
11641,11,410,89,100,95,13740,527
8773,5,344,99,100,100,11076,407
3619,1,650,92,100,95,5138,216
11413,1,408,98,100,100,13668,451
10967,9,389,99,100,100,12930,459
12117,3,305,99,100,100,13564,478
15552,14,312,96,100,100,18952,604
8729,4,485,91,100,100,10319,401
13772,21,340,90,100,100,15104,534
9039,2,302,87,100,100,10973,437
15624,7,313,99,100,95,17634,640
16477,17,368,99,100,100,18668,596
9645,2,340,98,100,100,12462,411
13839,1,340,96,100,100,15891,486
16195,18,415,92,100,100,17777,604
9685,5,494,88,100,100,11243,480
10065,6,424,77,100,100,10760,372
11190,4,547,70,100,95,13795,431
10564,3,364,75,100,100,12547,461
9168,6,246,75,100,100,11230,468
11960,12,243,75,100,100,13928,488
16017,6,215,75,100,100,18788,567
17330,19,206,75,100,100,19438,671
17911,17,286,75,100,100,19640,646
6944,5,617,70,100,100,8278,317
12216,8,437,73,100,100,14596,580
10332,14,493,72,100,95,10788,383
10219,6,302,75,100,100,13598,606
15719,11,244,75,100,100,19142,688
10901,3,381,74,100,95,13949,618
14574,8,236,75,100,100,15897,565
12154,7,451,73,100,100,13719,434
14965,14,417,73,100,95,16678,553
13594,11,351,75,100,100,15849,556
9184,14,690,69,100,100,10357,399
2381,0,470,80,100,100,2990,139
13225,16,352,99,100,100,14234,507
4103,1,654,92,95,95,5275,234
14344,9,426,97,95,100,16018,485
12767,7,598,94,95,100,14982,537
8344,4,371,97,95,100,9994,385
8984,7,521,92,95,100,10279,397
8234,1,542,89,100,95,9619,391
8945,5,444,98,100,100,10406,394
5497,2,477,97,100,100,6872,246
6441,1,476,97,100,100,8139,328
10437,8,297,99,100,100,12238,425
10304,3,493,96,100,100,12214,443
5094,2,381,97,95,100,6144,232
9271,5,492,96,95,100,11392,415
5315,1,420,93,78,100,7377,291
8512,2,524,95,95,100,10692,362
3811,0,589,85,60,100,4941,221
12951,7,393,89,60,100,14971,539
10094,1,295,95,95,100,12418,378
6255,0,739,86,95,100,8001,355
4781,1,683,92,100,95,5866,249
12690,2,406,98,100,100,13277,442
9645,4,372,99,100,100,11083,413
18656,6,324,99,100,100,20996,693
16197,9,325,96,100,100,18115,636
10579,4,538,91,100,100,12191,486
8721,4,550,87,100,100,10205,388
10196,3,567,75,100,100,12182,445
11334,7,290,77,100,100,13429,396
15359,2,358,74,100,100,18027,600
13165,12,438,73,100,100,14667,470
7393,2,506,72,100,100,9092,377
2909,1,614,95,100,100,4085,185
5991,2,573,94,95,100,7325,299
10836,6,479,96,95,100,13714,430
10268,1,429,97,95,100,12658,420
9921,1,517,94,95,100,12785,440
10376,1,503,92,95,100,11652,430
7619,3,475,90,95,100,8807,331
6355,1,540,96,100,100,8280,275
10978,3,576,95,100,100,13877,439
6785,10,361,99,100,100,8855,325
12913,7,443,98,100,100,14315,504
7961,1,538,95,100,95,9397,333
7163,2,717,93,100,100,9030,334
8059,8,660,93,100,95,8605,317
8508,3,573,96,100,100,10061,332
3603,0,411,97,100,100,4922,182
9577,1,343,99,100,100,11782,422
4450,1,546,96,100,100,6209,250
35737,14,410,97,95,100,35255,831
24470,1,256,99,95,100,26601,718
19132,2,254,98,95,100,21606,723
40916,71,331,95,100,95,37198,749
27562,1,240,94,100,100,27334,668
36806,9,388,90,100,100,36250,809
23683,8,312,77,100,100,24396,726
29330,17,381,74,100,100,26677,603
27811,7,249,75,100,100,27683,713
30686,2,205,75,100,100,31516,797
35705,27,280,75,100,100,35626,726
39528,19,249,100,100,100,37835,761
44433,28,423,98,100,95,42434,793
31361,28,156,99,100,100,28713,672
29914,1,354,96,100,100,30198,698
30743,3,507,87,100,95,31370,710
42844,27,377,76,100,95,40871,800
39788,18,391,99,100,100,40127,876
37278,12,336,98,100,95,38539,759
45494,18,229,96,100,100,43667,846
15672,0,769,86,100,95,15989,576
35818,30,321,79,100,100,33430,718
27142,18,525,73,100,95,26681,753
25640,12,437,73,100,100,26868,732
32243,13,428,74,100,100,32419,876
6724,1,761,74,100,78,7760,331
24882,22,656,94,100,100,23573,561
32059,35,342,100,100,100,30899,765
22354,13,591,92,100,78,22969,579
32824,21,226,97,100,100,32486,859
28665,2,342,93,100,100,29410,742
33956,40,269,91,100,100,31825,677
28750,9,451,76,100,95,28326,677
37976,59,266,77,100,100,35944,718
16861,15,553,71,100,100,16773,513
21954,2,353,75,100,100,24347,659
23722,6,550,72,100,100,24012,634
16641,2,573,96,100,100,18594,659
15074,4,542,96,100,100,14838,453
21272,2,456,92,100,78,22848,723
15176,2,635,87,95,95,16886,314
19977,9,421,90,100,100,22027,493
18450,16,559,76,100,100,18113,461
1332,0,36,84,100,100,1437,45
7186,0,480,97,100,100,8775,326
10878,2,738,92,100,95,11779,394
6476,0,524,96,100,100,8214,421
7434,0,336,99,100,100,8688,312
14349,6,470,97,100,100,15110,463
13796,2,482,97,100,100,15483,506
10743,3,614,94,100,100,11371,409
10080,2,566,93,100,100,11803,403
6278,1,543,91,100,100,7546,331
10335,2,499,97,100,100,11694,482
8852,1,489,97,100,100,11238,329
7874,0,553,95,100,100,9452,393
14932,11,416,99,100,100,16882,578
8366,1,584,95,100,95,9513,334
13668,0,425,97,100,95,16354,654
12495,0,368,93,100,100,13899,636
13858,0,509,97,100,100,15072,487
14737,0,455,98,100,100,16113,584
16812,0,348,99,100,100,19915,608
10398,0,554,94,100,100,12292,423
8694,0,673,92,95,100,10603,439
4197,0,636,93,95,95,5209,271
2367,0,882,84,78,100,3792,200
5869,1,592,84,78,78,7110,336
2970,0,575,77,60,100,4075,228
6759,0,495,76,60,100,8186,361
3269,0,621,77,60,100,4067,246
8386,0,663,79,60,100,10426,323
7654,2,381,92,78,100,8789,286
7430,0,674,87,78,95,9324,304
6615,0,684,87,78,95,7885,292
3621,0,744,86,78,95,4147,235
4087,0,670,82,60,100,5575,346
7346,0,485,90,78,100,8929,314
6579,0,709,77,60,60,8111,291
10487,6,625,83,60,95,11650,343
8761,0,380,86,60,100,10572,383
5031,0,673,82,60,100,6475,248
4725,0,720,82,60,100,6533,267
14738,1,283,89,60,100,18674,610
14165,2,504,91,78,100,16663,647
7854,0,693,92,100,78,10909,352
10520,1,569,93,100,100,13217,431
14853,0,455,92,100,100,18277,529
7014,5,553,88,100,100,8412,360
11724,0,310,99,100,100,15156,518
12436,2,598,94,100,100,15171,468
7908,0,530,91,100,100,11056,393
12153,16,387,90,100,100,16653,545
10931,17,509,75,100,95,15142,493
9865,20,545,71,100,100,14772,526
15885,31,499,72,100,100,21967,633
9758,20,407,74,100,100,14182,461
8445,6,512,72,100,95,13256,458
12944,10,434,72,100,100,16534,688
11294,15,512,72,100,100,16049,489
9180,9,457,72,100,95,13314,499
9538,3,548,72,100,100,14278,563
11192,34,505,72,100,100,15422,488
10340,9,358,74,100,100,15464,674
6450,0,309,84,100,100,9535,460
12015,20,477,97,100,100,17088,557
12368,13,406,99,100,100,16842,588
21118,8,265,98,100,95,24967,874
15975,4,366,96,100,100,20493,743
16268,2,283,93,100,100,20544,866
16570,18,559,87,100,100,23429,709
6805,5,403,87,100,100,8940,370
10573,0,391,99,100,100,15220,590
13220,14,444,98,100,100,17965,525
12758,10,476,96,100,100,17280,486
4556,2,565,93,100,100,7095,412
9413,5,539,96,100,100,12559,546
5709,6,616,94,100,95,8886,414
7081,12,627,95,100,100,10639,348
8979,6,603,95,100,100,12905,461
13146,34,354,99,100,100,17860,576
13225,26,485,97,100,100,18449,552
7280,2,409,96,100,100,9632,501
10620,13,550,97,100,100,12934,496
9599,27,544,85,100,78,13889,471
11800,17,504,75,100,100,16162,452
12115,30,468,75,100,100,17220,552
11411,39,645,69,100,95,16170,474
11221,44,631,70,100,100,14855,381
13313,25,497,72,100,100,18563,533
10340,8,401,73,100,100,14412,441
13063,41,578,71,100,100,17791,499
14139,54,544,71,100,95,15773,508
19795,74,502,72,100,100,24004,613
20532,81,478,72,100,100,25328,660
9287,36,402,74,100,100,12684,332
17353,108,613,71,100,100,19655,498
16211,89,633,69,100,95,19988,436
15896,96,446,73,100,100,19270,477
21266,105,376,74,100,100,25580,652
13718,5,487,73,100,100,19002,643
1501,0,121,83,100,100,2228,97
11880,1,500,96,95,100,15302,356
11930,1,371,98,95,100,14537,351
8166,0,567,90,78,100,10793,283
8632,1,583,90,78,100,10778,283
11953,0,516,91,78,100,14795,380
13172,1,505,92,78,100,16295,397
11052,0,430,94,95,78,13802,345
10386,1,480,93,95,100,12525,342
10544,0,551,89,95,95,13160,325
11608,1,483,88,100,95,13429,351
11502,0,518,96,100,100,14097,377
13629,1,439,97,100,95,15997,577
12858,0,499,93,100,100,15182,424
10203,2,441,92,100,100,12351,333
11217,3,443,89,100,100,13082,384
9422,1,543,85,100,100,12133,284
7847,0,460,83,95,100,9202,327
11147,0,509,95,95,100,13454,399
10737,2,411,97,95,100,12947,377
10678,1,565,94,95,100,12799,314
8914,0,610,88,78,95,10862,281
9683,2,516,95,95,95,11962,324
11134,1,522,95,95,100,14106,316
6754,0,604,89,78,100,8922,229
9741,1,483,98,100,100,11799,305
8645,0,557,95,95,100,11168,259
11816,0,381,97,95,100,13685,526
10495,2,632,90,95,100,13094,377
9997,2,489,91,100,100,12210,311
10619,0,402,99,100,100,13245,322
10778,0,396,99,100,100,12682,483
8499,1,397,98,100,100,10705,278
6765,0,501,97,100,100,8741,170
5695,0,498,96,95,100,7231,235
10775,0,443,97,95,100,14124,309
9024,1,545,87,60,100,12000,286
6862,0,459,83,43,100,9357,165
8214,0,479,79,25,100,10558,262
12390,0,435,79,25,100,15591,367
9656,0,509,78,25,100,11719,278
8701,0,437,83,43,100,11188,244
8324,0,402,81,43,100,10765,287
8737,0,362,85,43,100,11667,281
9164,0,443,84,43,100,12134,321
7763,0,469,87,60,100,10243,268
8322,0,513,82,43,100,11182,247
7608,0,431,84,43,100,9783,261
4682,0,525,82,43,95,6129,228
8174,0,453,83,43,100,10575,251
9764,0,409,84,43,100,12324,308
8449,0,500,82,43,100,11218,309
7119,0,522,82,43,95,9525,238
6702,0,494,78,25,100,9187,196
8989,0,442,84,43,100,11395,288
7559,1,441,79,25,95,9673,221
472,0,32,79,25,100,669,31
6595,1,389,94,95,100,7629,301
7951,0,407,97,95,100,10358,399
5911,4,522,96,100,100,7090,262
8392,2,503,96,100,100,9656,393
6900,4,600,94,95,100,8144,291
8261,6,494,96,95,100,9545,381
10026,5,595,95,100,100,11731,377
7070,1,554,95,95,100,8150,318
7812,2,429,93,78,100,9546,272
7007,2,488,91,78,100,8690,356
8703,5,408,92,78,100,10854,379
4813,4,435,92,78,100,5976,237
8906,1,541,90,78,100,11017,355
9807,3,413,93,78,100,11178,415
16747,4,395,97,95,100,18808,560
5278,2,448,93,95,95,6343,220
9182,1,342,98,95,100,10896,433
4230,2,629,88,78,95,5763,273
5372,1,438,92,78,95,6874,272
8065,2,476,87,60,100,10273,356
3813,2,640,83,60,95,5295,213
11017,0,496,91,78,100,13783,428
8555,7,471,90,78,95,10462,329
8274,1,404,94,95,100,10329,309
6429,4,592,88,100,95,7819,249
9430,0,395,97,95,100,12268,405
11701,2,450,98,100,100,13388,468
6800,6,489,96,100,100,8371,273
6369,2,459,96,100,95,8114,253
9256,3,604,94,95,100,11460,241
11791,3,451,97,95,100,14683,376
8532,1,520,88,78,78,10492,328
4683,5,559,84,78,43,5306,165
3691,0,670,81,60,78,4610,152
6849,4,650,86,78,78,7974,282
6124,0,531,86,60,95,7252,305
8779,2,548,86,78,60,10018,316
9071,2,370,88,60,95,10664,402
9155,7,588,85,60,100,10461,324
7230,3,464,90,78,78,8134,329
5331,0,694,86,78,78,6949,266
5098,0,505,89,78,78,6674,214
7995,1,405,95,95,78,10177,418
5681,0,648,92,95,95,7111,273
7592,2,466,88,78,100,9023,311
5330,2,634,78,60,95,6296,244
6142,0,480,81,60,100,7538,277
10023,4,519,85,60,78,11705,354
7475,2,518,91,78,100,9473,277
4044,4,650,83,60,95,4854,140
5263,2,677,81,60,78,6394,166
11286,0,561,86,78,60,12955,398
8399,4,583,93,95,100,9685,270
4035,0,545,85,78,78,4954,182
5470,5,709,81,60,78,6408,169
4392,3,627,80,43,100,5277,166
4359,0,455,82,43,95,5544,200
4231,3,462,82,43,95,5279,148
7125,2,615,79,43,95,8924,274
4021,0,600,72,25,95,5112,165
4246,3,670,68,25,60,5075,181
3931,0,506,70,25,95,5105,174
10474,8,558,78,43,100,10585,319
5225,0,736,75,43,95,6657,246
4450,2,681,75,43,95,5290,176
5815,0,771,88,95,78,7544,233
769,0,719,80,78,43,1241,80
1789,0,798,77,60,95,2486,133
3597,0,770,75,60,95,5087,294
6501,0,412,77,60,100,8897,465
7779,0,399,74,60,100,9702,496
9375,0,654,76,78,60,12661,450
6618,0,499,88,95,100,8055,239
9907,3,574,85,100,95,12476,409
5328,0,636,83,100,100,7635,305
9278,0,689,93,100,95,12377,404
4627,0,629,95,100,100,6462,263
6350,0,379,99,100,100,8375,339
10879,2,594,95,100,95,13812,479
2331,0,896,86,100,78,3954,236
7160,0,793,85,100,78,9881,292
7706,0,655,93,100,100,10031,364
6200,0,524,90,95,100,8457,388
6151,0,599,94,100,95,8276,294
4435,0,624,91,95,100,5973,337
8353,0,687,91,95,95,11256,363
9336,0,628,94,100,95,11970,417
5859,0,748,89,100,78,7938,300
2477,0,663,92,100,95,3945,253
8823,0,657,93,100,95,11489,362
5661,0,664,91,100,78,5987,268
9048,0,532,93,100,95,11850,356
2140,0,839,84,95,78,3636,236
3947,0,745,81,78,60,5396,304
8946,0,613,93,95,100,11629,354
4003,0,657,85,78,95,5710,342
2393,0,706,75,60,95,3535,199
5086,0,920,62,43,78,6789,305
2497,0,636,72,60,100,3651,221
2216,0,732,68,60,100,3503,194
1471,0,856,57,43,60,2857,177
1811,0,848,50,25,95,2955,181
3151,0,559,54,25,95,4568,248
7103,0,622,60,43,95,9137,338
4106,0,752,55,25,100,5344,255
10677,0,403,68,43,78,13872,502
2096,0,819,68,43,100,3260,179
6045,0,599,81,78,95,8098,224
6229,0,858,78,78,78,8164,273
2422,0,1031,66,78,43,3849,230
6496,0,675,76,78,100,8305,327
17625,1,421,97,95,100,21664,432
15597,0,434,97,95,100,19062,447
9795,0,464,96,95,100,11947,218
12865,2,509,93,100,100,15919,298
13812,2,463,91,100,100,16604,410
16771,3,543,87,100,100,20376,391
16257,2,395,78,100,100,19837,409
11776,0,497,74,100,100,15166,316
13265,0,415,83,100,100,16218,491
11257,0,477,72,100,100,14164,244
14012,0,394,74,100,100,17290,398
16922,0,420,73,100,100,21325,367
23141,7,387,74,100,100,27762,476
20489,7,375,74,100,100,24526,462
14258,1,474,73,100,100,17111,468
14927,0,355,74,100,100,18252,417
8347,0,445,83,100,100,9991,327
15376,0,300,99,100,100,18416,359
18725,7,491,97,100,100,23379,499
15185,6,409,98,100,100,18613,381
20198,2,365,96,100,100,24752,551
13614,2,294,94,100,100,16391,394
16139,0,389,90,100,100,19161,450
15023,1,448,77,100,100,17954,347
18501,1,340,76,100,100,21362,452
21718,10,290,75,100,100,24527,599
18114,0,369,74,100,100,18629,578
20003,0,350,74,100,95,19790,552
28160,1,197,75,100,100,27575,733
26373,1,286,84,100,100,26630,716
16877,0,223,75,100,100,18764,670
13127,0,287,84,100,100,14818,483
9930,2,403,84,100,100,11668,413
17001,3,388,74,100,100,19694,454
14352,4,430,73,100,95,16900,368
17306,4,399,74,100,100,19858,384
15436,0,364,74,100,100,18177,351
16811,6,476,73,100,100,19152,418
14027,2,236,75,100,100,17532,355
9246,1,532,69,100,78,11315,251
15295,0,568,71,100,100,18664,378
17336,1,438,74,100,100,20063,411
13162,0,307,84,100,100,15533,357
15634,3,461,73,100,100,18107,356
9946,0,406,74,100,100,12112,212
16475,4,431,72,100,95,19136,351
15864,6,521,72,100,100,18383,316
15943,2,421,74,100,100,19005,362
15638,1,439,73,100,100,17838,331
12456,0,312,75,100,100,14304,283
13164,7,548,71,100,100,15449,269
16184,0,367,74,100,100,18888,331
12476,4,443,73,100,100,14516,274
16203,16,353,75,100,100,18189,401
14691,2,382,74,100,100,17527,303
10672,2,537,81,100,100,12365,249
14459,3,434,74,100,100,16685,314
10372,11,508,81,100,95,11670,199
16780,4,386,74,100,100,19695,428
16969,3,343,75,100,100,20059,447
7523,5,608,80,100,100,8852,273
